,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Dur,Age,Spent,Living_Status,Children_Count,Family_Member_Count,Is_Parent,Clusters
1919,1,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,61344000000000000,59,21,1,2,4,1,3
1920,2,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,14428800000000000,47,70,0,1,2,1,3
1921,2,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,27734400000000000,52,909,1,1,3,1,0
1922,0,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,67132800000000000,68,1676,0,0,1,0,1
1923,1,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,60048000000000000,81,1735,0,0,1,0,1
1924,0,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,42508800000000000,65,1191,0,2,3,1,0
1925,1,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,49766400000000000,47,24,1,1,3,1,2
1926,1,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,64195200000000000,55,1182,1,1,3,1,0
1927,0,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,45878400000000000,54,1280,1,0,2,0,1
1928,0,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,65059200000000000,67,1336,0,0,1,0,1
1929,1,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,46396800000000000,59,749,1,2,4,1,0
1930,1,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,32918400000000000,50,91,1,2,4,1,3
1931,1,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,37497600000000000,77,414,1,1,3,1,0
1932,1,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,13651200000000000,42,44,1,1,3,1,2
1933,1,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,29030400000000000,56,63,1,2,4,1,3
1934,0,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,42249600000000000,73,901,1,1,3,1,0
1935,2,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,78624000000000000,49,38,1,2,4,1,3
1936,1,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,37065600000000000,68,455,0,1,2,1,0
1937,1,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,64540800000000000,75,775,0,1,2,1,0
1938,1,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,22291200000000000,65,15,1,1,3,1,3
1939,0,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,39916800000000000,51,38,1,1,3,1,2
1940,1,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,16156800000000000,40,1512,1,0,2,0,1
1941,0,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,59702400000000000,74,43,1,1,3,1,3
1942,0,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,76118400000000000,47,42,0,1,2,1,2
1943,0,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,19440000000000000,40,1089,1,0,2,0,1
1944,1,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,70243200000000000,48,162,1,1,3,1,2
1945,0,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,47692800000000000,73,1272,0,0,1,0,1
1946,0,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,88905600000000000,42,1173,1,0,2,0,1
1947,1,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,14601600000000000,50,816,1,1,3,1,0
1948,0,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,53136000000000000,56,74,0,2,3,1,3
1949,0,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,31881600000000000,70,134,1,1,3,1,3
1950,1,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,41990400000000000,84,157,0,0,1,0,2
1951,0,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,38361600000000000,48,561,1,1,3,1,0
1952,0,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,86400000000000,73,1336,0,0,1,0,1
1953,1,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,73008000000000000,48,2092,1,0,2,0,1
1954,1,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,32659200000000000,60,463,0,0,1,0,2
1955,1,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,23846400000000000,74,1130,0,0,1,0,1
1956,0,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,27907200000000000,48,20,1,1,3,1,2
1957,0,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,66960000000000000,68,377,0,1,2,1,0
1958,0,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,51148800000000000,34,1544,0,0,1,0,1
1959,1,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,13305600000000000,74,138,0,2,3,1,3
1960,1,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55209600000000000,59,1012,1,1,3,1,0
1961,1,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,39312000000000000,62,1766,0,0,1,0,1
1962,0,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,14860800000000000,46,45,1,2,4,1,3
1963,0,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,47433600000000000,72,161,0,2,3,1,3
1964,0,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,18921600000000000,58,144,0,1,2,1,3
1965,0,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,40521600000000000,77,1734,1,0,2,0,1
1966,0,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,35424000000000000,52,823,1,1,3,1,0
1967,0,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,24278400000000000,61,1138,1,1,3,1,0
1968,0,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,55900800000000000,75,1429,0,0,1,0,1
1969,1,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,27388800000000000,46,1371,1,0,2,0,1
1970,0,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,57024000000000000,58,982,0,1,2,1,0
1971,0,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,22118400000000000,41,44,0,1,2,1,2
1972,0,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,60825600000000000,53,318,1,2,4,1,0
1973,0,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,44928000000000000,49,434,1,1,3,1,0
1974,2,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,44323200000000000,53,198,1,2,4,1,3
1975,0,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,49680000000000000,55,359,1,1,3,1,0
1976,2,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,89164800000000000,61,576,1,0,2,0,1
1977,1,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,38188800000000000,56,88,0,2,3,1,3
1978,0,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,5443200000000000,45,63,1,1,3,1,2
1979,1,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,81043200000000000,40,27,0,1,2,1,2
1980,0,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,55900800000000000,40,193,1,1,3,1,2
1981,1,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,69897600000000000,50,101,0,1,2,1,2
1982,0,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,345600000000000,73,2211,1,0,2,0,1
1983,1,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,36806400000000000,62,140,1,1,3,1,3
1984,0,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,31881600000000000,49,415,0,2,3,1,0
1985,0,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,61516800000000000,67,22,1,1,3,1,3
1986,0,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47692800000000000,46,263,1,2,4,1,0
1987,0,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,45964800000000000,33,393,1,0,2,0,2
1988,0,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,35510400000000000,38,147,1,1,3,1,2
1989,0,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,20476800000000000,68,443,1,1,3,1,0
1990,1,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,30672000000000000,61,1958,0,0,1,0,1
1991,1,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,53395200000000000,53,174,1,1,3,1,3
1992,1,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,35856000000000000,77,2217,0,0,1,0,1
1993,0,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,23932800000000000,66,1691,0,1,2,1,0
1994,0,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,51667200000000000,64,25,1,2,4,1,3
1995,2,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,17020800000000000,44,809,1,0,2,0,1
1996,0,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,71625600000000000,49,895,1,0,2,0,1
1997,1,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,61430400000000000,49,484,1,1,3,1,0
1998,1,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,59529600000000000,51,413,1,1,3,1,0
1999,2,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,26611200000000000,44,331,0,1,2,1,0
2000,0,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,42336000000000000,54,25,0,1,2,1,2
2001,1,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,29980800000000000,57,13,0,1,2,1,2
2002,0,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,78624000000000000,54,115,1,1,3,1,2
2003,0,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,58,16,0,0,1,0,2
2004,1,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,38361600000000000,52,92,0,2,3,1,3
2005,0,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,44323200000000000,47,52,1,1,3,1,2
2006,0,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,63936000000000000,54,1464,1,1,3,1,0
2007,0,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,57110400000000000,60,441,0,1,2,1,0
2008,1,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,38448000000000000,65,283,0,1,2,1,0
2009,1,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,26438400000000000,58,747,1,1,3,1,0
2010,0,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,48816000000000000,66,1870,0,0,1,0,1
2011,0,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,57024000000000000,38,165,0,1,2,1,2
2012,0,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,47174400000000000,47,1941,1,0,2,0,1
2013,2,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,58579200000000000,43,839,1,0,2,0,1
2014,0,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,76118400000000000,66,1655,0,0,1,0,1
2015,2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,53308800000000000,49,23,1,2,4,1,3
2016,0,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,60652800000000000,41,66,1,0,2,0,2
2017,0,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,51840000000000000,57,37,1,2,4,1,3
2018,0,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21686400000000000,73,21,0,2,3,1,3
2019,0,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,69292800000000000,52,22,1,3,5,1,3
2020,0,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,345600000000000,46,78,1,1,3,1,2
2021,1,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,50198400000000000,42,79,1,1,3,1,2
2022,0,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,27561600000000000,68,265,1,2,4,1,3
2023,1,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,18835200000000000,72,1175,1,1,3,1,0
2024,1,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,56851200000000000,59,1305,1,1,3,1,0
2025,1,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,24710400000000000,45,46,1,1,3,1,2
2026,0,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,31795200000000000,59,25,1,2,4,1,3
2027,0,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,35856000000000000,71,46,0,0,1,0,2
2028,1,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76032000000000000,75,874,1,1,3,1,0
2029,2,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,91843200000000000,39,100,1,1,3,1,2
2030,1,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,37065600000000000,77,930,0,1,2,1,0
2031,0,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,32400000000000000,69,868,1,1,3,1,0
2032,0,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,31104000000000000,48,45,1,1,3,1,2
2033,0,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50630400000000000,49,1260,1,1,3,1,0
2034,0,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,37497600000000000,40,414,1,1,3,1,2
2035,0,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,49507200000000000,74,392,1,1,3,1,0
2036,0,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,83808000000000000,47,1109,1,2,4,1,0
2037,0,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,60393600000000000,73,639,0,1,2,1,0
2038,0,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,53395200000000000,40,79,1,1,3,1,2
2039,0,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,42422400000000000,42,1665,1,0,2,0,1
2040,0,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,57801600000000000,33,692,0,0,1,0,1
2041,0,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,69292800000000000,54,1392,0,3,4,1,0
2042,0,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,32140800000000000,43,44,1,1,3,1,2
2043,1,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,59875200000000000,45,50,1,1,3,1,2
2044,0,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,65404800000000000,53,467,1,1,3,1,0
2045,0,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,32054400000000000,54,223,0,1,2,1,2
2046,0,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,7862400000000000,65,158,1,1,3,1,3
2047,0,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,33868800000000000,51,1211,1,0,2,0,1
2048,0,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,72662400000000000,54,1575,0,1,2,1,1
2049,2,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,29721600000000000,77,1208,1,0,2,0,1
2050,0,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,39657600000000000,73,43,1,2,4,1,3
2051,0,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,38016000000000000,49,527,0,2,3,1,0
2052,0,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,14428800000000000,65,932,0,1,2,1,0
2053,1,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,26179200000000000,69,71,0,2,3,1,3
2054,0,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,14083200000000000,71,54,1,2,4,1,3
2055,0,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,54172800000000000,59,129,0,0,1,0,2
2056,0,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,78537600000000000,51,1615,0,1,2,1,0
2057,1,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,43459200000000000,48,1034,0,1,2,1,0
2058,0,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,50457600000000000,74,1088,1,1,3,1,0
2060,0,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,29721600000000000,55,137,1,1,3,1,3
2062,1,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,35164800000000000,42,1244,1,0,2,0,1
2063,0,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,31968000000000000,46,41,1,2,4,1,3
2064,0,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,62899200000000000,50,1174,1,1,3,1,0
2065,0,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,47779200000000000,73,993,0,1,2,1,0
2066,0,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,47088000000000000,76,100,1,0,2,0,2
2067,1,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,66355200000000000,72,1680,1,1,3,1,0
2068,0,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,18662400000000000,40,98,1,1,3,1,2
2069,0,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35683200000000000,45,48,1,1,3,1,2
2070,0,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,49852800000000000,75,519,1,1,3,1,0
2071,0,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,29894400000000000,68,715,1,1,3,1,0
2072,0,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,38620800000000000,55,37,1,1,3,1,2
2073,1,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,37238400000000000,37,653,0,0,1,0,1
2074,0,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,44668800000000000,41,1455,1,0,2,0,1
2075,0,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,13564800000000000,54,602,0,1,2,1,0
2076,1,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,49939200000000000,47,26,1,1,3,1,2
2077,2,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,21945600000000000,64,102,0,0,1,0,2
2080,0,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,71884800000000000,51,176,1,1,3,1,2
2082,0,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,75859200000000000,64,433,1,1,3,1,0
2083,0,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,59788800000000000,36,1366,1,0,2,0,1
2085,0,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56851200000000000,55,1001,1,1,3,1,0
2086,2,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,62294400000000000,32,961,1,0,2,0,1
2087,0,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,21600000000000000,65,1518,1,1,3,1,0
2088,0,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,52272000000000000,44,56,0,1,2,1,2
2089,1,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,46915200000000000,53,22,1,1,3,1,3
2090,1,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,39916800000000000,50,400,0,2,3,1,0
2091,2,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,35510400000000000,55,26,1,0,2,0,2
2092,0,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,26265600000000000,48,350,1,1,3,1,0
2093,0,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,61948800000000000,31,1216,0,0,1,0,1
2094,1,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76032000000000000,75,874,1,1,3,1,0
2095,1,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,48729600000000000,74,40,1,2,4,1,3
2096,0,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,37324800000000000,49,1367,1,0,2,0,1
2097,0,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,48124800000000000,68,264,0,2,3,1,0
2098,1,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,68947200000000000,48,2053,1,1,3,1,0
2099,0,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,63676800000000000,49,1376,1,1,3,1,0
2100,1,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,22550400000000000,48,45,1,2,4,1,3
2101,1,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,17107200000000000,75,976,1,1,3,1,0
2102,2,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,69984000000000000,40,51,1,1,3,1,2
2103,1,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,25056000000000000,50,1264,1,1,3,1,0
2104,2,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,55814400000000000,52,75,1,0,2,0,2
2105,2,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,66355200000000000,38,57,1,1,3,1,2
2106,1,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,36806400000000000,62,140,1,1,3,1,3
2107,0,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,62294400000000000,54,497,0,1,2,1,0
2108,1,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,42076800000000000,75,266,1,1,3,1,0
2109,0,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,69984000000000000,63,2006,0,0,1,0,1
2110,0,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,57715200000000000,69,615,0,2,3,1,0
2111,1,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,61776000000000000,43,1021,1,0,2,0,1
2112,0,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,17625600000000000,71,22,1,2,4,1,3
